oem,model,battery_charging,platform_cpu,platform_gpu,body_sim,network_technology,display_type,main_camera_video,selfie_camera_video,body_weight,display_resolution,display_size,sound_3.5mm_jack,platform_os,platform_chipset,memory,ram,removability,battery_capacity,misc_price
Samsung,Galaxy Note 4,15,4,Adreno 420,Mini-SIM,LTE,Super AMOLED,2160p,1440p,176,1440 x 2560 ,5.7,Yes,Android,Qualcomm APQ8084 Snapdragon 805,32,3,Removable,3220,350
Samsung,Galaxy Mega 2,21.82167235,4,Mali-400,Mini-SIM,LTE,"Capacitive touchscreen, 16M colors",1080p,,194,720 x 1280 ,6,Yes,Android,Exynos 4415,16,2,Removable,2800,340
Samsung,Galaxy Note 3 Neo Duos,21.82167235,4,Adreno 305,Nano-SIM,HSPA,Super AMOLED,1080p,1080p,162.5,720 x 1280 ,5.5,Yes,Android,Qualcomm MSM8228 Snapdragon 400,16,2,Removable,3100,410
Samsung,Galaxy Note 3 Neo,21.82167235,6,Mali-T624,Nano-SIM,LTE,Super AMOLED,1080p,1080p,162.5,720 x 1280 ,5.5,Yes,Android,Exynos 5260 Hexa,16,2,Removable,3100,320
Samsung,Galaxy Round G910S,21.82167235,4,Adreno 330,Mini-SIM,LTE,Super Flexible AMOLED,2160p,1080p,154,1080 x 1920 ,5.7,Yes,Android,Qualcomm Snapdragon 800,32,3,Removable,2800,680
Samsung,Galaxy Note 3,21.82167235,4,Adreno 330,Mini-SIM,LTE,Super AMOLED,2160p,1080p,168,1080 x 1920 ,5.7,Yes,Android,Qualcomm Snapdragon 800,16,3,Removable,3200,420
Samsung,Galaxy Mega 5.8 I9150,21.82167235,2,,"Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",HSPA,TFT,1080p,,182,540 x 960 ,5.8,Yes,Android,,8,2,Removable,2600,280
Sony,Xperia 1,18,8,Adreno 640,"Dual SIM (Micro-SIM, dual stand-by)",LTE,OLED,2160p,1080p,180,1644 x 3840 ,6.5,No,Android,Qualcomm SDM855 Snapdragon 855,64,6,Non-removable,3330,1000
Sony,Xperia 10 Plus,18,8,Adreno 509,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,2160p,1080p,180,1080 x 2520 ,6.5,Yes,Android,Qualcomm SDM636 Snapdragon 636,64,4,Non-removable,3000,430
Sony,Xperia 10,18,8,Adreno 508,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,2160p,1080p,162,1080 x 2520 ,6,Yes,Android,Qualcomm SDM630 Snapdragon 630,64,3,Non-removable,2870,350
Sony,Xperia XZ3,18,8,Adreno 630,"Dual SIM (Micro-SIM/Mini-SIM, dual stand-by)",LTE,P-OLED,2160p,1080p,193,1440 x 2880 ,6,No,Android,Qualcomm SDM845 Snapdragon 845,64,4,Non-removable,3300,500
Sony,Xperia XA2 Plus,18,8,Adreno 508,"Dual SIM (Micro-SIM, dual stand-by)",LTE,IPS LCD,2160p,1080p,205,1080 x 2160 ,6,Yes,Android,Qualcomm SDM630 Snapdragon 630,64,6,Non-removable,3580,380
Sony,Xperia XZ2 Premium,18,8,Adreno 630,"Dual SIM (Mini-SIM, dual stand-by)",LTE,IPS LCD,2160p,1080p,236,3840 x 2160 ,5.8,No,Android,Qualcomm SDM845 Snapdragon 845,64,6,Non-removable,3540,900
Sony,Xperia XZ2,18,8,Adreno 630,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,2160p,1080p,198,1080 x 2160 ,5.7,No,Android,Qualcomm SDM845 Snapdragon 845,64,4,Non-removable,3180,460
Sony,Xperia XA2 Ultra,18,8,Adreno 508,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,2160p,1080p,221,1080 x 1920 ,6,Yes,Android,Qualcomm SDM630 Snapdragon 630,32,4,Non-removable,3580,330
Sony,Xperia L2,21.82167235,4,Mali-T720,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,178,720 x 1280 ,5.5,Yes,Android,Mediatek MT6737T,32,3,Non-removable,3300,190
Sony,Xperia XA1 Plus,10,8,Mali-T880,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,189,1080 x 1920 ,5.5,Yes,Android,Mediatek MT6757 Helio P20,32,3,Non-removable,3430,270
Sony,Xperia L1,21.82167235,4,Mali-T720,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,180,720 x 1280 ,5.5,Yes,Android,Mediatek MT6737T,16,2,Non-removable,2620,190
Sony,Xperia XZ Premium,18,8,Adreno 540,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,2160p,1080p,195,3840 x 2160 ,5.46,Yes,Android,Qualcomm MSM8998 Snapdragon 835,64,4,Non-removable,3230,420
Sony,Xperia XA1 Ultra,10,8,Mali-T880,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,188,1080 x 1920 ,6,Yes,Android,Mediatek MT6757 Helio P20,32,4,Non-removable,2700,280
Sony,Xperia XA Ultra,21.82167235,8,Mali-T860,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,202,1080 x 1920 ,6,Yes,Android,Mediatek MT6755 Helio P10,16,3,Non-removable,2700,250
Sony,Xperia Z5 Premium Dual,18,8,Adreno 430,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,2160p,1080p,180,2160 x 3840 ,5.5,Yes,Android,Qualcomm MSM8994 Snapdragon 810,32,3,Non-removable,3430,300
Sony,Xperia Z5 Premium,18,8,Adreno 430,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,2160p,1080p,180,2160 x 3840 ,5.5,Yes,Android,Qualcomm MSM8994 Snapdragon 810,32,3,Non-removable,3430,240
Sony,Xperia C5 Ultra Dual,21.82167235,8,Mali-T760,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,187,1080 x 1920 ,6,Yes,Android,Mediatek MT6752,16,2,Non-removable,2930,290
Sony,Xperia C5 Ultra,21.82167235,8,Mali-T760,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,187,1080 x 1920 ,6,Yes,Android,Mediatek MT6752,16,2,Non-removable,2930,200
Sony,Xperia C4 Dual,21.82167235,8,Mali-T760,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,720p,147,1080 x 1920 ,5.5,Yes,Android,Mediatek MT6752,16,2,Non-removable,2600,250
Sony,Xperia C4,21.82167235,8,Mali-T760,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,720p,147,1080 x 1920 ,5.5,Yes,Android,Mediatek MT6752,16,2,Non-removable,2600,220
Sony,Xperia C3 Dual,21.82167235,4,Adreno 305,"Dual SIM (Nano-SIM, dual stand-by)",HSPA,IPS LCD,1080p,720p,149.7,720 x 1280 ,5.5,Yes,Android,Qualcomm MSM8926 Snapdragon 400,8,1,Non-removable,2500,250
Sony,Xperia C3,21.82167235,4,Adreno 305,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,720p,149.7,720 x 1280 ,5.5,Yes,Android,Qualcomm MSM8926 Snapdragon 400,8,1,Non-removable,2500,190
Sony,Xperia T2 Ultra dual,21.82167235,4,Adreno 305,"Dual SIM (Nano-SIM, dual stand-by)",HSPA,IPS LCD,1080p,720p,171.8,720 x 1280 ,6,Yes,Android,Qualcomm MSM8228 Snapdragon 400,8,1,Non-removable,3000,280
Sony,Xperia T2 Ultra,21.82167235,4,Adreno 305,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,720p,171.7,720 x 1280 ,6,Yes,Android,Qualcomm MSM8928 Snapdragon 400,8,1,Non-removable,3000,230
Sony,Xperia Z Ultra,21.82167235,4,Adreno 330,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,212,1080 x 1920 ,6.4,Yes,Android,Qualcomm MSM8274,16,2,Non-removable,3050,280
vivo,X27 Pro,18,8,Adreno 616,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1080p,200,1080 x 2460 ,6.7,Yes,Android,Qualcomm SDM710 Snapdragon 710,256,8,Non-removable,4000,530
vivo,S1,18,8,Mali-G72,"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,2160p,1080p,189.5,1080 x 2340 ,6.53,Yes,Android,Mediatek Helio P70,128,6,Non-removable,3940,300
vivo,X27,18,8,Adreno 616,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1080p,188,1080 x 2340 ,6.39,Yes,Android,Qualcomm SDM710 Snapdragon 710,256,8,Non-removable,4000,480
vivo,V15,21.82167235,8,Mali-G72,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,2160p,1080p,189.5,1080 x 2340 ,6.53,Yes,Android,Mediatek Helio P70,64,6,Non-removable,4000,310
vivo,iQOO,44,8,Adreno 640,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,AMOLED,2160p,1080p,180,1080 x 2340 ,6.41,Yes,Android,Qualcomm SDM855 Snapdragon 855,256,8,Non-removable,4000,400
vivo,V15 Pro,18,8,Adreno 612,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1080p,185,1080 x 2316 ,6.39,Yes,Android,Qualcomm SDM675 Snapdragon 675,128,6,Non-removable,3700,360
vivo,Y89,21.82167235,8,Adreno 506,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,149.3,1080 x 2280 ,6.26,Yes,Android,Qualcomm MSM8953-Pro Snapdragon 626,64,4,Non-removable,3260,210
vivo,Y93 (Mediatek),21.82167235,8,PowerVR GE8320,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,163.5,720 x 1520 ,6.22,Yes,Android,Mediatek MT6762 Helio P22,32,4,Non-removable,4030,150
vivo,Y93s,21.82167235,8,PowerVR GE8320,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,165,720 x 1520 ,6.2,Yes,Android,Mediatek MT6762 Helio P22,128,4,Non-removable,4030,230
vivo,Y95,21.82167235,8,Adreno 505,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,163.5,720 x 1520 ,6.22,Yes,Android,Qualcomm SDM439 Snapdragon 439,64,4,Non-removable,4030,250
vivo,Z1 Lite,21.82167235,8,Adreno 506,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,149,1080 x 2280 ,6.26,Yes,Android,Qualcomm MSM8953-Pro Snapdragon 626,32,4,Non-removable,3260,170
vivo,Y93,21.82167235,8,Adreno 505,No,LTE,IPS LCD,1080p,,163.5,720 x 1520 ,6.2,Yes,Android,Qualcomm SDM439 Snapdragon 439,64,4,Non-removable,4030,200
vivo,Y91i,21.82167235,8,PowerVR GE8320,eSIM,LTE,IPS LCD,1080p,,163.5,720 x 1520 ,6.22,Yes,Android,Mediatek MT6762 Helio P22,16,2,Non-removable,4030,100
vivo,Y91 (Mediatek),21.82167235,8,PowerVR GE8320,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,163.5,720 x 1520 ,6.22,Yes,Android,Mediatek MT6762 Helio P22,64,3,Non-removable,4030,200
vivo,Y91,21.82167235,8,Adreno 505,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,163.5,720 x 1520 ,6.22,Yes,Android,Qualcomm SDM439 Snapdragon 439,32,3,Non-removable,4030,200
vivo,Y81i,21.82167235,4,PowerVR GE8320,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,143,720 x 1520 ,6.22,Yes,Android,Mediatek MT6761 Helio A22,16,2,Non-removable,3260,130
vivo,Z3,21.82167235,8,Adreno 615,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,164,1080 x 2280 ,6.3,Yes,Android,Qualcomm SDM670 Snapdragon 670,64,6,Non-removable,3315,250
vivo,Y71i,21.82167235,4,Adreno 308,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,150,720 x 1440 ,6,Yes,Android,Qualcomm MSM8917 Snapdragon 425,16,2,Non-removable,3360,120
vivo,Y97,21.82167235,8,Mali-G72,"Dual SIM (Nano-SIM, dual stand-by)",LTE,S-IPS LCD,1080p,1080p,162,1080 x 2280 ,6.3,Yes,Android,Mediatek MT6771 Helio P60,128,4,Non-removable,3315,250
vivo,V11 (V11 Pro),18,8,Adreno 512,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1080p,156,1080 x 2340 ,6.41,Yes,Android,Qualcomm SDM660 Snapdragon 660,64,6,Non-removable,3400,350
vivo,Y83 Pro,21.82167235,8,PowerVR GE8320,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,152,720 x 1520 ,6.22,Yes,Android,Mediatek MT6762 Helio P22,64,4,Non-removable,3260,200
vivo,V9 6GB,21.82167235,8,Adreno 512,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,2160p,1080p,150,1080 x 2280 ,6.3,Yes,Android,Qualcomm SDM660 Snapdragon 660,64,6,Non-removable,3260,300
vivo,Z1i,21.82167235,8,Adreno 509,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,2160p,,149.3,1080 x 2280 ,6.26,Yes,Android,Qualcomm SDM636 Snapdragon 636,128,4,Non-removable,3260,250
vivo,NEX S,22.5,8,Adreno 630,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1080p,199,1080 x 2316 ,6.59,Yes,Android,Qualcomm SDM845 Snapdragon 845,128,8,Non-removable,4000,700
vivo,NEX A,22,8,Adreno 616,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1080p,199,1080 x 2316 ,6.59,Yes,Android,Qualcomm SDM710 Snapdragon 710,128,6,Non-removable,4000,600
vivo,Z1,21.82167235,8,Adreno 512,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,2160p,1080p,149.3,1080 x 2280 ,6.26,Yes,Android,Qualcomm SDM660 Snapdragon 660,64,4,Non-removable,3260,300
vivo,Y83,21.82167235,8,PowerVR GE8320,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,150,720 x 1520 ,6.22,Yes,Android,Mediatek MT6762 Helio P22,64,4,Non-removable,3260,250
vivo,Y81,21.82167235,8,PowerVR GE8320,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,146.5,720 x 1520 ,6.22,Yes,Android,Mediatek MT6762 Helio P22,32,3,Non-removable,3260,180
vivo,X21i,18,8,Mali-G72,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,,159,1080 x 2280 ,6.28,Yes,Android,Mediatek MT6771 Helio P60,128,4,Non-removable,3425,430
vivo,Y71,21.82167235,4,Adreno 308,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,150,720 x 1440 ,6,Yes,Android,Qualcomm MSM8917 Snapdragon 425,16,3,Non-removable,3360,140
vivo,V9 Youth,21.82167235,8,Adreno 506,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,150,1080 x 2280 ,6.3,Yes,Android,Qualcomm SDM450 Snapdragon 450,32,4,Non-removable,3260,260
vivo,V9,21.82167235,8,Adreno 506,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,2160p,1080p,150,1080 x 2280 ,6.3,Yes,Android,Qualcomm MSM8953-Pro Snapdragon 626,64,4,Non-removable,3260,300
vivo,X21 UD,18,8,Adreno 512,"Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,156.2,1080 x 2280 ,6.28,Yes,Android,Qualcomm SDM660 Snapdragon 660,128,6,Non-removable,3200,550
vivo,X21,18,8,Adreno 512,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,156.2,1080 x 2280 ,6.28,Yes,Android,Qualcomm SDM660 Snapdragon 660,64,6,Non-removable,3200,450
vivo,V7,21.82167235,8,Adreno 506,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,139,720 x 1440 ,5.7,Yes,Android,Qualcomm SDM450 Snapdragon 450,32,4,Non-removable,3000,250
vivo,V7+,21.82167235,8,Adreno 506,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,160,720 x 1440 ,5.99,Yes,Android,Qualcomm SDM450 Snapdragon 450,64,4,Non-removable,3225,360
vivo,Y65,21.82167235,4,Adreno 308,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,,157,720 x 1280 ,5.5,Yes,Android,Qualcomm MSM8917 Snapdragon 425,16,3,Non-removable,3000,170
vivo,Y69,21.82167235,8,Mali-T860,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,162.8,720 x 1280 ,5.5,Yes,Android,Mediatek MT6750,32,3,Non-removable,3000,200
vivo,X9s Plus,18,8,Adreno 510,"Dual SIM (Nano-SIM, dual stand-by)",LTE,AMOLED,1080p,,183.2,1080 x 1920 ,5.85,Yes,Android,Qualcomm MSM8976 Pro Snapdragon 653,64,4,Non-removable,4015,390
vivo,X9s,10,8,Adreno 510,"Dual SIM (Nano-SIM, dual stand-by)",LTE,AMOLED,1080p,,154,1080 x 1920 ,5.5,Yes,Android,Qualcomm MSM8976 Snapdragon 652,64,4,Non-removable,3320,350
vivo,V5s,21.82167235,8,Mali-T860,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,154,720 x 1280 ,5.5,Yes,Android,Mediatek MT6750,64,4,Non-removable,3000,280
vivo,V5 Lite (vivo 1609),21.82167235,8,,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,155,720 x 1280 ,5.5,Yes,Android,,32,3,Non-removable,3000,160
vivo,V5 Plus,10,8,Adreno 506,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,2160p,1080p,158.6,1080 x 1920 ,5.5,Yes,Android,Qualcomm MSM8953 Snapdragon 625,64,4,Non-removable,3160,450
vivo,Y67,21.82167235,8,Mali-T860,"Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,154,720 x 1280 ,5.5,Yes,Android,Mediatek MT6750,32,4,Non-removable,3000,270
vivo,Xplay6,18,4,Adreno 530,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,2160p,1080p,178,1440 x 2560 ,5.46,Yes,Android,Qualcomm MSM8996 Snapdragon 820,128,6,Non-removable,4080,700
vivo,X9 Plus,18,8,Adreno 510,Nano-SIM,LTE,IPS LCD,1080p,1080p,199,1080 x 1920 ,5.88,Yes,Android,Qualcomm MSM8976 Pro Snapdragon 653,64,6,Non-removable,4000,580
vivo,X9,18,8,Adreno 506,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,Super AMOLED,1080p,1080p,154,1080 x 1920 ,5.5,Yes,Android,Qualcomm MSM8953 Snapdragon 625,64,4,Non-removable,3050,460
vivo,V5,21.82167235,8,Mali-T860,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",LTE,IPS LCD,1080p,1080p,154,720 x 1280 ,5.5,Yes,Android,Mediatek MT6750,32,4,Non-removable,3000,250
